reading_id,sensor_id,reading_value,measure_id,reading_timestamp,date_ins,device_id 
8373,5,0.000,6,2020-12-21T17:00:00,2021-05-19T08:50:04.997551,2
8374,5,0.192,5,2020-12-17T15:00:00,2021-05-19T08:50:04.997551,2
8375,5,0.000,5,2020-12-19T11:00:00,2021-05-19T08:50:04.997551,2
8376,5,0.196,5,2021-01-08T05:00:00,2021-05-19T08:50:04.997551,2
8377,5,0.131,5,2020-12-27T00:00:00,2021-05-19T08:50:04.997551,2
8378,5,1.231,5,2021-01-06T17:00:00,2021-05-19T08:50:04.997551,2
8379,5,0.000,6,2021-01-02T06:00:00,2021-05-19T08:50:04.997551,2
8380,5,0.000,6,2020-12-28T17:00:00,2021-05-19T08:50:04.997551,2
8381,5,0.000,6,2020-12-23T04:00:00,2021-05-19T08:50:04.997551,2
8382,5,0.211,5,2020-12-16T05:00:00,2021-05-19T08:50:04.997551,2
8383,5,0.152,5,2020-12-22T03:00:00,2021-05-19T08:50:04.997551,2
8384,5,0.001,6,2020-12-21T10:00:00,2021-05-19T08:50:04.997551,2
8385,5,0.000,6,2021-01-08T04:00:00,2021-05-19T08:50:04.997551,2
8386,5,0.148,5,2020-12-20T03:00:00,2021-05-19T08:50:04.997551,2
8387,5,0.353,5,2020-12-31T10:00:00,2021-05-19T08:50:04.997551,2
8388,5,0.085,5,2020-12-24T13:00:00,2021-05-19T08:50:04.997551,2
8389,5,0.154,5,2020-12-22T12:00:00,2021-05-19T08:50:04.997551,2
8390,5,0.000,6,2021-01-06T04:00:00,2021-05-19T08:50:04.997551,2
8391,5,0.121,6,2020-12-22T14:00:00,2021-05-19T08:50:04.997551,2
8392,5,0.000,6,2020-12-25T21:00:00,2021-05-19T08:50:04.997551,2
8393,5,0.000,6,2021-01-06T17:00:00,2021-05-19T08:50:04.997551,2
8394,5,1.761,6,2020-12-19T14:00:00,2021-05-19T08:50:04.997551,2
8395,5,0.189,5,2020-12-22T01:00:00,2021-05-19T08:50:04.997551,2
8396,5,0.200,5,2020-12-26T16:00:00,2021-05-19T08:50:04.997551,2
8397,5,0.190,5,2020-12-24T02:00:00,2021-05-19T08:50:04.997551,2
8398,5,0.635,5,2020-12-29T20:00:00,2021-05-19T08:50:04.997551,2
8399,5,0.000,6,2020-12-28T00:00:00,2021-05-19T08:50:04.997551,2
8400,5,0.304,5,2021-01-06T19:00:00,2021-05-19T08:50:04.997551,2
8401,5,0.000,6,2020-12-16T02:00:00,2021-05-19T08:50:04.997551,2
8402,5,0.425,5,2020-12-30T01:00:00,2021-05-19T08:50:04.997551,2
8403,5,0.016,5,2020-12-29T14:00:00,2021-05-19T08:50:04.997551,2
8404,5,0.000,6,2020-12-17T16:00:00,2021-05-19T08:50:04.997551,2
8405,5,0.000,6,2020-12-28T19:00:00,2021-05-19T08:50:04.997551,2
8406,5,0.000,6,2020-12-30T01:00:00,2021-05-19T08:50:04.997551,2
8407,5,0.935,5,2020-12-28T21:00:00,2021-05-19T08:50:04.997551,2
8408,5,0.000,6,2020-12-27T02:00:00,2021-05-19T08:50:04.997551,2
8409,5,0.557,5,2021-01-07T17:00:00,2021-05-19T08:50:04.997551,2
8410,5,0.000,6,2021-01-09T21:00:00,2021-05-19T08:50:04.997551,2
8411,5,0.221,5,2021-01-03T22:00:00,2021-05-19T08:50:04.997551,2
8412,5,0.000,6,2021-01-05T09:00:00,2021-05-19T08:50:04.997551,2
8413,5,0.010,6,2020-12-20T09:00:00,2021-05-19T08:50:04.997551,2
8414,5,0.010,6,2021-01-08T15:00:00,2021-05-19T08:50:04.997551,2
8415,5,0.000,6,2021-01-07T04:00:00,2021-05-19T08:50:04.997551,2
8416,5,0.000,6,2020-12-23T06:00:00,2021-05-19T08:50:04.997551,2
8417,5,0.142,5,2020-12-16T04:00:00,2021-05-19T08:50:04.997551,2
8418,5,0.882,5,2021-01-09T10:00:00,2021-05-19T08:50:04.997551,2
8419,5,0.085,6,2020-12-23T11:00:00,2021-05-19T08:50:04.997551,2
8420,5,0.000,6,2021-01-02T02:00:00,2021-05-19T08:50:04.997551,2
8421,5,0.169,5,2020-12-23T06:00:00,2021-05-19T08:50:04.997551,2
8422,5,0.130,5,2020-12-25T07:00:00,2021-05-19T08:50:04.997551,2
8423,5,0.991,5,2020-12-30T16:00:00,2021-05-19T08:50:04.997551,2
8424,5,0.227,6,2021-01-02T13:00:00,2021-05-19T08:50:04.997551,2
8425,5,0.000,6,2020-12-26T21:00:00,2021-05-19T08:50:04.997551,2
8426,5,0.000,6,2020-12-18T21:00:00,2021-05-19T08:50:04.997551,2
8427,5,0.000,6,2020-12-21T08:00:00,2021-05-19T08:50:04.997551,2
8428,5,0.014,6,2020-12-24T16:00:00,2021-05-19T08:50:04.997551,2
8429,5,0.000,6,2021-01-02T17:00:00,2021-05-19T08:50:04.997551,2
8430,5,0.169,5,2020-12-23T15:00:00,2021-05-19T08:50:04.997551,2
8431,5,0.112,5,2020-12-30T14:00:00,2021-05-19T08:50:04.997551,2
8432,5,0.160,5,2021-01-06T06:00:00,2021-05-19T08:50:04.997551,2
8433,5,0.362,5,2020-12-16T17:00:00,2021-05-19T08:50:04.997551,2
8434,5,0.000,6,2020-12-24T22:00:00,2021-05-19T08:50:04.997551,2
8435,5,0.162,5,2021-01-07T06:00:00,2021-05-19T08:50:04.997551,2
8436,5,0.000,6,2021-01-04T01:00:00,2021-05-19T08:50:04.997551,2
8437,5,0.049,6,2020-12-26T10:00:00,2021-05-19T08:50:04.997551,2
8438,5,0.000,6,2020-12-30T06:00:00,2021-05-19T08:50:04.997551,2
8439,5,0.000,6,2020-12-19T04:00:00,2021-05-19T08:50:04.997551,2
8440,5,0.000,6,2020-12-21T21:00:00,2021-05-19T08:50:04.997551,2
8441,5,0.641,6,2020-12-31T10:00:00,2021-05-19T08:50:04.997551,2
8442,5,0.450,5,2021-01-01T17:00:00,2021-05-19T08:50:04.997551,2
8443,5,0.000,6,2020-12-30T05:00:00,2021-05-19T08:50:04.997551,2
8444,5,0.000,5,2020-12-27T12:00:00,2021-05-19T08:50:04.997551,2
8445,5,0.006,6,2020-12-28T13:00:00,2021-05-19T08:50:04.997551,2
8446,5,0.437,5,2020-12-31T17:00:00,2021-05-19T08:50:04.997551,2
8447,5,0.235,5,2020-12-28T23:00:00,2021-05-19T08:50:04.997551,2
8448,5,0.000,6,2021-01-03T01:00:00,2021-05-19T08:50:04.997551,2
8449,5,0.131,5,2020-12-28T06:00:00,2021-05-19T08:50:04.997551,2
8450,5,0.000,6,2021-01-07T18:00:00,2021-05-19T08:50:04.997551,2
8451,5,0.994,5,2020-12-30T12:00:00,2021-05-19T08:50:04.997551,2
8452,5,0.129,5,2020-12-23T14:00:00,2021-05-19T08:50:04.997551,2
8453,5,1.658,5,2020-12-16T18:00:00,2021-05-19T08:50:04.997551,2
8454,5,0.000,6,2020-12-27T21:00:00,2021-05-19T08:50:04.997551,2
8455,5,0.247,5,2021-01-06T12:00:00,2021-05-19T08:50:04.997551,2
8456,5,0.138,5,2020-12-31T03:00:00,2021-05-19T08:50:04.997551,2
8457,5,0.681,5,2020-12-29T11:00:00,2021-05-19T08:50:04.997551,2
8458,5,0.140,5,2020-12-16T11:00:00,2021-05-19T08:50:04.997551,2
8459,5,1.018,5,2021-01-05T19:00:00,2021-05-19T08:50:04.997551,2
8460,5,0.000,6,2020-12-22T09:00:00,2021-05-19T08:50:04.997551,2
8461,5,0.000,6,2021-01-09T03:00:00,2021-05-19T08:50:04.997551,2
8462,5,0.256,5,2021-01-01T22:00:00,2021-05-19T08:50:04.997551,2
8463,5,0.154,5,2020-12-17T06:00:00,2021-05-19T08:50:04.997551,2
8464,5,0.542,5,2020-12-28T18:00:00,2021-05-19T08:50:04.997551,2
8465,5,0.156,5,2020-12-17T01:00:00,2021-05-19T08:50:04.997551,2
8466,5,0.000,5,2020-12-18T13:00:00,2021-05-19T08:50:04.997551,2
8467,5,0.098,5,2020-12-19T09:00:00,2021-05-19T08:50:04.997551,2
8468,5,0.337,5,2020-12-21T17:00:00,2021-05-19T08:50:04.997551,2
8469,5,0.237,5,2021-01-06T21:00:00,2021-05-19T08:50:04.997551,2
8470,5,0.000,6,2020-12-17T21:00:00,2021-05-19T08:50:04.997551,2
8471,5,0.000,6,2021-01-05T18:00:00,2021-05-19T08:50:04.997551,2
8472,5,0.000,6,2020-12-20T02:00:00,2021-05-19T08:50:04.997551,2
8473,5,0.000,6,2020-12-17T15:00:00,2021-05-19T08:50:04.997551,2
8474,5,0.000,6,2020-12-27T08:00:00,2021-05-19T08:50:04.997551,2
8475,5,0.125,6,2021-01-01T14:00:00,2021-05-19T08:50:04.997551,2
8476,5,0.598,6,2020-12-17T10:00:00,2021-05-19T08:50:04.997551,2
8477,5,0.404,6,2020-12-29T10:00:00,2021-05-19T08:50:04.997551,2
8478,5,0.000,6,2020-12-29T06:00:00,2021-05-19T08:50:04.997551,2
8479,5,0.154,5,2020-12-20T06:00:00,2021-05-19T08:50:04.997551,2
8480,5,0.000,6,2020-12-28T07:00:00,2021-05-19T08:50:04.997551,2
8481,5,0.459,5,2021-01-01T15:00:00,2021-05-19T08:50:04.997551,2
8482,5,0.199,5,2020-12-16T06:00:00,2021-05-19T08:50:04.997551,2
8483,5,0.000,6,2020-12-17T14:00:00,2021-05-19T08:50:04.997551,2
8484,5,0.712,5,2020-12-22T19:00:00,2021-05-19T08:50:04.997551,2
8485,5,0.163,5,2021-01-01T00:00:00,2021-05-19T08:50:04.997551,2
8486,5,0.000,6,2020-12-30T00:00:00,2021-05-19T08:50:04.997551,2
8487,5,0.176,5,2020-12-17T17:00:00,2021-05-19T08:50:04.997551,2
8488,5,0.189,5,2020-12-28T11:00:00,2021-05-19T08:50:04.997551,2
8489,5,0.000,6,2020-12-23T03:00:00,2021-05-19T08:50:04.997551,2
8490,5,0.093,5,2020-12-26T11:00:00,2021-05-19T08:50:04.997551,2
8491,5,0.000,6,2020-12-25T18:00:00,2021-05-19T08:50:04.997551,2
8492,5,0.181,5,2020-12-26T07:00:00,2021-05-19T08:50:04.997551,2
8493,5,0.000,6,2021-01-01T07:00:00,2021-05-19T08:50:04.997551,2
8494,5,0.150,5,2021-01-01T05:00:00,2021-05-19T08:50:04.997551,2
8495,5,0.000,6,2020-12-26T18:00:00,2021-05-19T08:50:04.997551,2
8496,5,0.192,5,2020-12-17T16:00:00,2021-05-19T08:50:04.997551,2
8497,5,0.000,6,2021-01-01T08:00:00,2021-05-19T08:50:04.997551,2
8498,5,0.518,5,2021-01-07T15:00:00,2021-05-19T08:50:04.997551,2
8499,5,0.000,6,2020-12-31T01:00:00,2021-05-19T08:50:04.997551,2
8500,5,0.200,5,2021-01-08T00:00:00,2021-05-19T08:50:04.997551,2
8501,5,0.000,6,2020-12-16T22:00:00,2021-05-19T08:50:04.997551,2
8502,5,0.000,6,2021-01-06T21:00:00,2021-05-19T08:50:04.997551,2
8503,5,0.000,6,2020-12-24T05:00:00,2021-05-19T08:50:04.997551,2
8504,5,1.378,5,2020-12-31T09:00:00,2021-05-19T08:50:04.997551,2
8505,5,0.579,5,2021-01-05T16:00:00,2021-05-19T08:50:04.997551,2
8506,5,0.188,5,2020-12-18T02:00:00,2021-05-19T08:50:04.997551,2
8507,5,0.154,5,2020-12-21T06:00:00,2021-05-19T08:50:04.997551,2
8508,5,0.000,6,2020-12-28T21:00:00,2021-05-19T08:50:04.997551,2
8509,5,0.000,6,2020-12-18T22:00:00,2021-05-19T08:50:04.997551,2
8510,5,0.614,5,2021-01-04T12:00:00,2021-05-19T08:50:04.997551,2
8511,5,0.417,5,2020-12-02T20:00:00,2021-05-19T08:55:00.133988,2
8512,5,0.421,5,2020-12-07T21:00:00,2021-05-19T08:55:00.133988,2
8513,5,0.397,5,2020-11-30T20:00:00,2021-05-19T08:55:00.133988,2
8514,5,0.000,6,2020-11-28T01:00:00,2021-05-19T08:55:00.133988,2
8515,5,0.000,6,2020-12-06T00:00:00,2021-05-19T08:55:00.133988,2
8516,5,1.362,5,2020-12-03T18:00:00,2021-05-19T08:55:00.133988,2
8517,5,0.000,6,2020-12-15T22:00:00,2021-05-19T08:55:00.133988,2
8518,5,0.373,5,2020-12-03T13:00:00,2021-05-19T08:55:00.133988,2
8519,5,0.164,5,2020-12-14T09:00:00,2021-05-19T08:55:00.133988,2
8520,5,0.000,6,2020-12-14T01:00:00,2021-05-19T08:55:00.133988,2
8521,5,0.000,6,2020-12-13T03:00:00,2021-05-19T08:55:00.133988,2
8522,5,0.304,5,2020-12-15T17:00:00,2021-05-19T08:55:00.133988,2
8523,5,0.000,6,2020-12-13T09:00:00,2021-05-19T08:55:00.133988,2
8524,5,0.363,5,2020-11-25T21:00:00,2021-05-19T08:55:00.133988,2
8525,5,0.000,6,2020-12-14T19:00:00,2021-05-19T08:55:00.133988,2
8526,5,1.079,5,2020-11-21T17:00:00,2021-05-19T08:55:00.133988,2
8527,5,0.000,6,2020-11-26T05:00:00,2021-05-19T08:55:00.133988,2
8528,5,0.328,5,2020-11-27T14:00:00,2021-05-19T08:55:00.133988,2
8529,5,0.000,6,2020-11-26T04:00:00,2021-05-19T08:55:00.133988,2
8530,5,0.000,6,2020-11-28T03:00:00,2021-05-19T08:55:00.133988,2
8531,5,0.137,5,2020-12-13T00:00:00,2021-05-19T08:55:00.133988,2
8532,5,0.335,5,2020-11-26T16:00:00,2021-05-19T08:55:00.133988,2
8533,5,1.203,6,2020-11-26T10:00:00,2021-05-19T08:55:00.133988,2
8534,5,0.000,6,2020-12-08T23:00:00,2021-05-19T08:55:00.133988,2
8535,5,0.000,6,2020-12-08T05:00:00,2021-05-19T08:55:00.133988,2
8536,5,0.158,5,2020-12-07T04:00:00,2021-05-19T08:55:00.133988,2
8537,5,0.000,6,2020-12-12T22:00:00,2021-05-19T08:55:00.133988,2
8538,5,0.161,5,2020-12-10T06:00:00,2021-05-19T08:55:00.133988,2
8539,5,0.481,5,2020-12-08T13:00:00,2021-05-19T08:55:00.133988,2
8540,5,1.427,5,2020-11-29T17:00:00,2021-05-19T08:55:00.133988,2
8541,5,0.000,6,2020-12-01T08:00:00,2021-05-19T08:55:00.133988,2
8542,5,0.223,5,2020-12-07T12:00:00,2021-05-19T08:55:00.133988,2
8543,5,0.290,5,2020-11-26T21:00:00,2021-05-19T08:55:00.133988,2
8544,5,0.233,5,2020-12-13T22:00:00,2021-05-19T08:55:00.133988,2
8545,5,0.753,5,2020-11-26T01:00:00,2021-05-19T08:55:00.133988,2
8546,5,0.001,5,2020-12-04T11:00:00,2021-05-19T08:55:00.133988,2
8547,5,0.000,6,2020-12-11T08:00:00,2021-05-19T08:55:00.133988,2
8548,5,0.303,5,2020-12-01T21:00:00,2021-05-19T08:55:00.133988,2
8549,5,1.667,5,2020-12-05T19:00:00,2021-05-19T08:55:00.133988,2
8550,5,0.000,6,2020-12-13T01:00:00,2021-05-19T08:55:00.133988,2
8551,5,0.175,5,2020-11-21T22:00:00,2021-05-19T08:55:00.133988,2
8552,5,0.070,5,2020-11-24T14:00:00,2021-05-19T08:55:00.133988,2
8553,5,0.146,6,2020-11-30T12:00:00,2021-05-19T08:55:00.133988,2
8554,5,0.223,6,2020-12-04T15:00:00,2021-05-19T08:55:00.133988,2
8555,5,0.000,6,2020-12-11T17:00:00,2021-05-19T08:55:00.133988,2
8556,5,0.194,5,2020-12-03T01:00:00,2021-05-19T08:55:00.133988,2
8557,5,0.000,6,2020-11-28T02:00:00,2021-05-19T08:55:00.133988,2
8558,5,0.000,6,2020-12-09T10:00:00,2021-05-19T08:55:00.133988,2
8559,5,0.095,5,2020-11-22T10:00:00,2021-05-19T08:55:00.133988,2
8560,5,0.000,6,2020-11-28T08:00:00,2021-05-19T08:55:00.133988,2
8561,5,0.000,6,2020-12-15T05:00:00,2021-05-19T08:55:00.133988,2
8562,5,0.404,5,2020-11-26T20:00:00,2021-05-19T08:55:00.133988,2
8563,5,0.000,6,2020-12-15T00:00:00,2021-05-19T08:55:00.133988,2
8564,5,0.000,6,2020-11-21T01:00:00,2021-05-19T08:55:00.133988,2
8565,5,0.000,6,2020-11-26T01:00:00,2021-05-19T08:55:00.133988,2
8566,5,0.000,6,2020-12-05T20:00:00,2021-05-19T08:55:00.133988,2
8567,5,0.402,5,2020-12-04T20:00:00,2021-05-19T08:55:00.133988,2
8568,5,0.042,5,2020-12-04T10:00:00,2021-05-19T08:55:00.133988,2
8569,5,0.159,5,2020-11-27T04:00:00,2021-05-19T08:55:00.133988,2
8570,5,0.113,5,2020-11-21T02:00:00,2021-05-19T08:55:00.133988,2
8571,5,0.032,6,2020-12-07T10:00:00,2021-05-19T08:55:00.133988,2
8572,5,0.157,5,2020-12-12T00:00:00,2021-05-19T08:55:00.133988,2
8573,5,0.000,6,2020-11-29T16:00:00,2021-05-19T08:55:00.133988,2
8574,5,0.000,6,2020-11-24T08:00:00,2021-05-19T08:55:00.133988,2
8575,5,0.000,6,2020-11-24T22:00:00,2021-05-19T08:55:00.133988,2
8576,5,0.000,6,2020-12-04T18:00:00,2021-05-19T08:55:00.133988,2
8577,5,0.000,6,2020-12-04T22:00:00,2021-05-19T08:55:00.133988,2
8578,5,0.246,6,2020-12-06T11:00:00,2021-05-19T08:55:00.133988,2
8579,5,0.178,5,2020-12-14T01:00:00,2021-05-19T08:55:00.133988,2
8580,5,0.000,6,2020-12-14T04:00:00,2021-05-19T08:55:00.133988,2
8581,5,0.376,5,2020-12-01T19:00:00,2021-05-19T08:55:00.133988,2
8582,5,0.000,6,2020-11-29T06:00:00,2021-05-19T08:55:00.133988,2
8583,5,0.000,6,2020-12-10T22:00:00,2021-05-19T08:55:00.133988,2
8584,5,0.000,6,2020-12-12T16:00:00,2021-05-19T08:55:00.133988,2
8585,5,0.253,5,2020-11-25T23:00:00,2021-05-19T08:55:00.133988,2
8586,5,0.186,5,2020-11-22T23:00:00,2021-05-19T08:55:00.133988,2
8587,5,0.000,6,2020-11-22T02:00:00,2021-05-19T08:55:00.133988,2
8588,5,0.580,5,2020-12-04T16:00:00,2021-05-19T08:55:00.133988,2
8589,5,0.000,6,2020-12-02T00:00:00,2021-05-19T08:55:00.133988,2
8590,5,0.136,5,2020-12-13T05:00:00,2021-05-19T08:55:00.133988,2
8591,5,0.301,5,2020-11-22T06:00:00,2021-05-19T08:55:00.133988,2
8592,5,0.327,5,2020-12-10T10:00:00,2021-05-19T08:55:00.133988,2
8593,5,0.040,5,2020-12-02T10:00:00,2021-05-19T08:55:00.133988,2
8594,5,0.057,5,2020-12-15T10:00:00,2021-05-19T08:55:00.133988,2
8595,5,0.180,5,2020-12-06T01:00:00,2021-05-19T08:55:00.133988,2
8596,5,0.480,5,2020-12-12T19:00:00,2021-05-19T08:55:00.133988,2
8597,5,0.000,6,2020-12-10T02:00:00,2021-05-19T08:55:00.133988,2
8598,5,0.016,5,2020-11-28T10:00:00,2021-05-19T08:55:00.133988,2
8599,5,2.136,6,2020-11-21T13:00:00,2021-05-19T08:55:00.133988,2
8600,5,0.000,6,2020-11-21T03:00:00,2021-05-19T08:55:00.133988,2
8601,5,0.000,6,2020-11-23T19:00:00,2021-05-19T08:55:00.133988,2
8602,5,0.151,5,2020-11-29T03:00:00,2021-05-19T08:55:00.133988,2
8603,5,0.141,5,2020-11-30T04:00:00,2021-05-19T08:55:00.133988,2
8604,5,0.000,6,2020-11-22T17:00:00,2021-05-19T08:55:00.133988,2
8605,5,0.245,5,2020-11-22T22:00:00,2021-05-19T08:55:00.133988,2
8606,5,0.290,5,2020-12-11T22:00:00,2021-05-19T08:55:00.133988,2
8607,5,0.652,5,2020-12-07T15:00:00,2021-05-19T08:55:00.133988,2
8608,5,1.027,5,2020-12-14T18:00:00,2021-05-19T08:55:00.133988,2
8609,5,0.199,5,2020-12-05T03:00:00,2021-05-19T08:55:00.133988,2
8610,5,0.181,5,2020-12-06T02:00:00,2021-05-19T08:55:00.133988,2
8611,5,0.000,6,2020-12-04T01:00:00,2021-05-19T08:55:00.133988,2
8612,5,0.215,5,2020-12-07T07:00:00,2021-05-19T08:55:00.133988,2
8613,5,0.000,6,2020-12-10T19:00:00,2021-05-19T08:55:00.133988,2
8614,5,2.101,6,2020-12-01T13:00:00,2021-05-19T08:55:00.133988,2
8615,5,0.170,5,2020-11-27T00:00:00,2021-05-19T08:55:00.133988,2
8616,5,0.000,6,2020-12-07T20:00:00,2021-05-19T08:55:00.133988,2
8617,5,0.481,5,2020-12-13T11:00:00,2021-05-19T08:55:00.133988,2
8618,5,0.000,6,2020-11-24T20:00:00,2021-05-19T08:55:00.133988,2
8619,5,0.294,5,2020-11-23T07:00:00,2021-05-19T08:55:00.133988,2
8620,5,0.154,5,2020-12-15T01:00:00,2021-05-19T08:55:00.133988,2
8621,5,0.142,5,2020-12-12T06:00:00,2021-05-19T08:55:00.133988,2
8622,5,0.255,5,2020-12-05T12:00:00,2021-05-19T08:55:00.133988,2
8623,5,0.163,5,2020-11-30T06:00:00,2021-05-19T08:55:00.133988,2
8624,5,1.506,5,2020-11-30T21:00:00,2021-05-19T08:55:00.133988,2
8625,5,0.168,5,2020-11-28T07:00:00,2021-05-19T08:55:00.133988,2
8626,5,0.130,5,2020-11-29T04:00:00,2021-05-19T08:55:00.133988,2
8627,5,0.179,5,2020-11-22T03:00:00,2021-05-19T08:55:00.133988,2
8628,5,0.000,6,2020-12-11T05:00:00,2021-05-19T08:55:00.133988,2
8629,5,0.679,5,2020-11-23T21:00:00,2021-05-19T08:55:00.133988,2
8630,5,0.295,5,2020-12-13T14:00:00,2021-05-19T08:55:00.133988,2
8631,5,0.000,6,2020-11-24T17:00:00,2021-05-19T08:55:00.133988,2
8632,5,0.116,5,2020-11-29T01:00:00,2021-05-19T08:55:00.133988,2
8633,5,0.030,6,2020-12-06T14:00:00,2021-05-19T08:55:00.133988,2
8634,5,0.986,6,2020-12-15T11:00:00,2021-05-19T08:55:00.133988,2
8635,5,0.284,5,2020-11-24T08:00:00,2021-05-19T08:55:00.133988,2
8636,5,0.928,5,2020-12-09T14:00:00,2021-05-19T08:55:00.133988,2
8637,5,0.344,6,2020-12-06T12:00:00,2021-05-19T08:55:00.133988,2
8638,5,0.000,6,2020-11-27T22:00:00,2021-05-19T08:55:00.133988,2
8639,5,0.693,5,2020-12-13T12:00:00,2021-05-19T08:55:00.133988,2
8640,5,0.141,5,2020-12-11T02:00:00,2021-05-19T08:55:00.133988,2
8641,5,0.000,6,2020-11-28T00:00:00,2021-05-19T08:55:00.133988,2
8642,5,0.125,5,2020-11-25T06:00:00,2021-05-19T08:55:00.133988,2
8643,5,0.208,5,2020-12-05T09:00:00,2021-05-19T08:55:00.133988,2
8644,5,0.000,6,2020-11-30T09:00:00,2021-05-19T08:55:00.133988,2
8645,5,0.418,5,2020-12-04T07:00:00,2021-05-19T08:55:00.133988,2
8646,5,0.000,6,2020-12-07T06:00:00,2021-05-19T08:55:00.133988,2
8647,5,0.000,6,2020-12-10T21:00:00,2021-05-19T08:55:00.133988,2
8648,5,0.468,5,2020-12-15T20:00:00,2021-05-19T08:55:00.133988,2
8649,5,0.255,5,2020-11-27T07:00:00,2021-05-19T08:55:00.133988,2
8650,5,0.000,6,2020-11-21T23:00:00,2021-05-19T08:55:00.133988,2
8651,5,1.480,6,2020-11-25T10:00:00,2021-05-19T08:55:00.133988,2
8652,5,0.118,5,2020-11-24T04:00:00,2021-05-19T08:55:00.133988,2
8653,5,0.122,5,2020-11-24T06:00:00,2021-05-19T08:55:00.133988,2
8654,5,0.177,5,2020-11-23T23:00:00,2021-05-19T08:55:00.133988,2
8655,5,0.642,5,2020-11-22T17:00:00,2021-05-19T08:55:00.133988,2
8656,5,0.307,6,2020-12-04T10:00:00,2021-05-19T08:55:00.133988,2
8657,5,0.000,6,2020-11-29T20:00:00,2021-05-19T08:55:00.133988,2
8658,5,0.000,6,2020-12-13T00:00:00,2021-05-19T08:55:00.133988,2
8659,5,0.214,5,2020-11-21T09:00:00,2021-05-19T08:55:00.133988,2
8660,5,0.201,5,2020-12-02T15:00:00,2021-05-19T08:55:00.133988,2
8661,5,0.631,5,2020-12-06T09:00:00,2021-05-19T08:55:00.133988,2
8662,5,0.000,6,2020-11-25T05:00:00,2021-05-19T08:55:00.133988,2
8663,5,0.000,6,2020-12-05T19:00:00,2021-05-19T08:55:00.133988,2
8664,5,0.000,6,2020-11-29T07:00:00,2021-05-19T08:55:00.133988,2
8665,5,1.868,6,2020-11-21T11:00:00,2021-05-19T08:55:00.133988,2
8666,5,0.138,5,2020-11-29T11:00:00,2021-05-19T08:55:00.133988,2
8667,5,0.187,5,2020-11-21T01:00:00,2021-05-19T08:55:00.133988,2
8668,5,0.000,6,2020-12-05T17:00:00,2021-05-19T08:55:00.133988,2
8669,5,0.156,5,2020-11-30T07:00:00,2021-05-19T08:55:00.133988,2
8670,5,0.034,6,2020-12-09T14:00:00,2021-05-19T08:55:00.133988,2
8671,5,0.001,6,2020-11-22T08:00:00,2021-05-19T08:55:00.133988,2
8672,5,0.170,5,2020-12-14T05:00:00,2021-05-19T08:55:00.133988,2
8673,5,0.000,6,2020-11-29T21:00:00,2021-05-19T08:55:00.133988,2
8674,5,0.000,6,2020-12-03T04:00:00,2021-05-19T08:55:00.133988,2
8675,5,0.161,5,2020-12-11T04:00:00,2021-05-19T08:55:00.133988,2
8676,5,0.085,6,2020-11-23T10:00:00,2021-05-19T08:55:00.133988,2
8677,5,0.114,6,2020-11-22T13:00:00,2021-05-19T08:55:00.133988,2
8678,5,0.000,5,2020-11-26T11:00:00,2021-05-19T08:55:00.133988,2
8679,5,0.304,5,2020-11-23T10:00:00,2021-05-19T08:55:00.133988,2
8680,5,0.882,5,2020-11-27T18:00:00,2021-05-19T08:55:00.133988,2
8681,5,0.094,5,2020-11-28T14:00:00,2021-05-19T08:55:00.133988,2
8682,5,0.146,5,2020-11-25T00:00:00,2021-05-19T08:55:00.133988,2
8683,5,0.473,5,2020-12-15T18:00:00,2021-05-19T08:55:00.133988,2
8684,5,0.000,6,2020-12-09T22:00:00,2021-05-19T08:55:00.133988,2
8685,5,0.376,5,2020-12-11T21:00:00,2021-05-19T08:55:00.133988,2
8686,5,0.184,5,2020-12-15T00:00:00,2021-05-19T08:55:00.133988,2
8687,5,0.209,5,2020-12-04T03:00:00,2021-05-19T08:55:00.133988,2
8688,5,0.000,6,2020-12-14T22:00:00,2021-05-19T08:55:00.133988,2
8689,5,1.112,5,2020-12-06T18:00:00,2021-05-19T08:55:00.133988,2
8690,5,0.000,6,2020-11-28T07:00:00,2021-05-19T08:55:00.133988,2
8691,5,0.000,6,2020-12-03T19:00:00,2021-05-19T08:55:00.133988,2
8692,5,0.151,5,2020-12-01T05:00:00,2021-05-19T08:55:00.133988,2
8693,5,1.114,6,2020-11-21T15:00:00,2021-05-19T08:55:00.133988,2
8694,5,0.000,6,2020-11-28T06:00:00,2021-05-19T08:55:00.133988,2
8695,5,0.000,6,2020-11-22T21:00:00,2021-05-19T08:55:00.133988,2
8696,5,0.001,6,2020-11-29T15:00:00,2021-05-19T08:55:00.133988,2
8697,5,0.000,6,2020-12-10T17:00:00,2021-05-19T08:55:00.133988,2
8698,5,1.024,5,2020-12-12T10:00:00,2021-05-19T08:55:00.133988,2
8699,5,0.333,5,2020-11-21T08:00:00,2021-05-19T08:55:00.133988,2
8700,5,0.425,5,2020-11-21T14:00:00,2021-05-19T08:55:00.133988,2
8701,5,0.926,5,2020-12-03T17:00:00,2021-05-19T08:55:00.133988,2
8702,5,0.000,6,2020-11-21T06:00:00,2021-05-19T08:55:00.133988,2
8703,5,0.181,5,2020-12-03T02:00:00,2021-05-19T08:55:00.133988,2
8704,5,0.000,6,2020-12-10T16:00:00,2021-05-19T08:55:00.133988,2
